>ERR4453633.852435,ENST00000279022.7.S1,0
>ERR4453633.674305,ENST00000279022.7.S1,0
>ERR4453633.769157,ENST00000279022.7.S1,0
>ERR4453633.390091,ENST00000346786.2.S2,0
>ERR4453633.405856,ENST00000346786.2.S2,0
>ERR4453633.111563,ENST00000279022.7.S1,0
>ERR4453633.213175,ENST00000279022.7.S1,0
>ERR4453633.525330,ENST00000346786.2.S2,0
>ERR4453633.587487,ENST00000279022.7.S1,0
>ERR4453633.773328,ENST00000346786.2.S2,0
>ERR4453633.195329,ENST00000346786.2.S2,0
>ERR4453633.571049,ENST00000279022.7.S1,0
>ERR4453633.475624,ENST00000346786.2.S2,0
>ERR4453633.69883,ENST00000346786.2.S2,0
>ERR4453633.534552,ENST00000279022.7.S1,0
>ERR4453633.364689,ENST00000346786.2.S2,0
>ERR4453633.862269,ENST00000279022.7.S1,0
>ERR4453633.397346,ENST00000279022.7.S1,0
>ERR4453633.761044,ENST00000279022.7.S1,0
>ERR4453633.59316,ENST00000279022.7.S1,0
>ERR4453633.861630,ENST00000346786.2.S2,0
>ERR4453633.915688,ENST00000346786.2.S2,0
>ERR4453633.902195,ENST00000279022.7.S1,0
>ERR4453633.142507,ENST00000279022.7.S1,0
>ERR4453633.304553,ENST00000346786.2.S2,0
>ERR4453633.766918,ENST00000346786.2.S2,0
>ERR4453633.94262,ENST00000346786.2.S2,0
>ERR4453633.602416,ENST00000361475.7.S17,1
>ERR4453633.125494,ENST00000469269.1.S16,1
>ERR4453633.43505,ENST00000469269.1.S16,1
>ERR4453633.694368,ENST00000361475.7.S17,1
>ERR4453633.506354,ENST00000361475.7.S17,1
>ERR4453633.853367,ENST00000361475.7.S17,1
>ERR4453633.304536,ENST00000361475.7.S17,1
>ERR4453633.524717,ENST00000361475.7.S17,1
>ERR4453633.481479,ENST00000469269.1.S16,1
>ERR4453633.599839,ENST00000469269.1.S16,1
>ERR4453633.661353,ENST00000361475.7.S17,1
>ERR4453633.858999,ENST00000469269.1.S16,1
>ERR4453633.119870,ENST00000361475.7.S17,1
>ERR4453633.390887,ENST00000469269.1.S16,1
>ERR4453633.686616,ENST00000469269.1.S16,1
>ERR4453633.162585,ENST00000469269.1.S16,1
>ERR4453633.660938,ENST00000469269.1.S16,1
>ERR4453633.321945,ENST00000469269.1.S16,1
>ERR4453633.27121,ENST00000469269.1.S16,1
>ERR4453633.157316,ENST00000469269.1.S16,1
>ERR4453633.228225,ENST00000469269.1.S16,1
>ERR4453633.818611,ENST00000361475.7.S17,1
>ERR4453633.87690,ENST00000361475.7.S17,1
>ERR4453633.230041,ENST00000361475.7.S17,1
>ERR4453633.729749,ENST00000361475.7.S17,1
>ERR4453633.184371,ENST00000361475.7.S17,1
>ERR4453633.499942,ENST00000469269.1.S16,1
>ERR4453633.370083,ENST00000361475.7.S17,1
>ERR4453633.436117,ENST00000469269.1.S16,1
>ERR4453633.73389,ENST00000361475.7.S17,1
>ERR4453633.66245,ENST00000361475.7.S17,1
>ERR4453633.520470,ENST00000361475.7.S17,1
>ERR4453633.910119,ENST00000469269.1.S16,1
>ERR4453633.800722,ENST00000361475.7.S17,1
>ERR4453633.397309,ENST00000469269.1.S16,1
>ERR4453633.892619,ENST00000469269.1.S16,1
>ERR4453633.568344,ENST00000469269.1.S16,1
>ERR4453633.90470,ENST00000361475.7.S17,1
>ERR4453633.520579,ENST00000361475.7.S17,1
>ERR4453633.553231,ENST00000469269.1.S16,1
>ERR4453633.593138,ENST00000361475.7.S17,1
>ERR4453633.383214,ENST00000361475.7.S17,1
>ERR4453633.871259,ENST00000361475.7.S17,1
>ERR4453633.21562,ENST00000469269.1.S16,1
>ERR4453633.148408,ENST00000469269.1.S16,1
>ERR4453633.658194,ENST00000469269.1.S16,1
>ERR4453633.859205,ENST00000361475.7.S17,1
>ERR4453633.566245,ENST00000361475.7.S17,1
>ERR4453633.689557,ENST00000361475.7.S17,1
>ERR4453633.733064,ENST00000361475.7.S17,1
>ERR4453633.72016,ENST00000361475.7.S17,1
>ERR4453633.145907,ENST00000361475.7.S17,1
>ERR4453633.540531,ENST00000361475.7.S17,1
>ERR4453633.290674,ENST00000469269.1.S16,1
